"courseSectionExternalId","staffExternalId"
"MUS 040  PO-01 SP2023","10020514"
"MUS 080 LPO-02 SP2023","10363123"
"MUS 121  PO-01 SP2023","10363026"
"MUS 171F SC-01 SP2023","20042136"
"MUS 172  SC-01 SP2023","20042137"
"MUS 180H SC-03 SP2023","20256638"
"NEUR095L JT-01 SP2023","20168615"
"NEUR191  PO-08 SP2023","10041942"
"ORST110  PZ-01 SP2023","50010698"
"PE  005A JP-01 SP2023","30372709"
"PE  009  PO-01 SP2023","10029852"
"PE  027  JP-01 SP2023","30322526"
"PE  027  JP-01 SP2023","30322526"
"PE  030  JP-01 SP2023","30018166"
"PE  039E JP-01 SP2023","30238216"
"PE  040  PO-01 SP2023","10043269"
"PE  043  JP-01 SP2023","30153516"
"PE  056  JP-01 SP2023","30378952"
"PE  061  PO-01 SP2023","10313960"
"PE  075  JP-01 SP2023","30273999"
"PE  075  JP-02 SP2023","30273999"
"PE  075B PO-01 SP2023","10257490"
"PE  077A PO-03 SP2023","10035277"
"PE  077B PO-01 SP2023","10355076"
"PE  125  JP-01 SP2023","30347064"
"PE  165  PO-01 SP2023","10163975"
"PE  232  JP-01 SP2023","30300337"
"PHIL030  CM-02 SP2023","30182165"
"PHIL030  CM-03 SP2023","30182165"
"PHIL138  CM-01 SP2023","30360181"
"PHIL164  CM-01 SP2023","30274574"
"PHIL191  PO-04 SP2023","10158952"
"PHIL191  PO-12 SP2023","10085343"
"PHYS024  HM-10 SP2023","40088332"
"PHYS024  HM-11 SP2023","40188763"
"PHYS024R HM-01 SP2023","40199069"
"PHYS024R HM-01 SP2023","40155256"
"PHYS102  KS-01 SP2023","20268895"
"PHYS134  HM-01 SP2023","40088332"
"PHYS172  HM-01 SP2023P2","40220669"
"POLI003  PO-02 SP2023","10370025"
"POLI031  PO-01 SP2023","10188079"
"POLI148  SC-01 SP2023","20042166"
"PORT044  CM-01 SP2023","30379775"
"POST174  PZ-01 SP2023","50461411"
"POST182  PZ-01 SP2023","50172710"
"POST199  PZ-01 SP2023","50172710"
"PPE 001A CM-02 SP2023","30321897"
"PPE 011A CM-01 SP2023","30212112"
"PPE 110A CM-01 SP2023","30338692"
"PSYC037  CM-01 SP2023","30032944"
"PSYC121P PZ-01 SP2023","50456489"
"PSYC132  CM-01 SP2023","30032944"
"PSYC133  SC-01 SP2023","20257168"
"PSYC138  PZ-01 SP2023","50010734"
"PSYC157  PO-01 SP2023","10256410"
"PSYC179M HM-01 SP2023","40209188"
"PSYC182  PZ-01 SP2023","50213736"
"PSYC191  PO-12 SP2023","10180318"
"PSYC191  PO-28 SP2023","10256410"
"RLST010  CM-01 SP2023","30212590"
"SOC 001  PZ-01 SP2023","50461085"
"SOC 035  PZ-01 SP2023","50433469"
"SOC 101  PZ-01 SP2023","50461072"
"SOC 128  JT-01 SP2023","50010739"
"SPAN002  CM-01 SP2023","30087373"
"SPAN002  PZ-03 SP2023","50140523"
"SPAN013  PO-02 SP2023","10196894"
"SPAN031  PZ-01 SP2023","50201601"
"SPAN033  PO-01 SP2023","10008115"
"SPAN033  SC-01 SP2023","20209844"
"SPAN033  SC-04 SP2023","20264677"
"SPAN033L CM-01 SP2023","30203478"
"SPAN033L CM-03 SP2023","30034894"
"SPAN044L CM-01 SP2023","30034894"
"SPAN103  PO-01 SP2023","10157105"
"SPAN132  PZ-01 SP2023","50456337"
"SPAN191  PO-02 SP2023","10196894"
"SPAN192  PO-08 SP2023","10042248"
"TEST002  PZ-01 SP2023","50010831"
"THEA016  PO-01 SP2023","10087641"
"THEA031  PO-01 SP2023","10087641"
"WRIT146  SC-01 SP2023","20252486"
"AMST113  SC-01 SP2023","20256393"
"AMST191  SC-01 SP2023","20042124"
"ANTH002  PZ-01 SP2023","50456488"
"ANTH002  SC-02 SP2023","20280654"
"ANTH022  SC-01 SP2023","20220495"
"ANTH189S PO-01 SP2023","10233194"
"ARBC148  CM-01 SP2023","30347077"
"ARCN144  SC-01 SP2023","20205652"
"ARCN191  SC-01 SP2023","20042124"
"ARHI001B PO-01 SP2023","10013095"
"ARHI136  JT-01 SP2023","20276763"
"ARHI183  PZ-01 SP2023","50140060"
"ARHI186B PZ-01 SP2023","50120623"
"ARHI191  PO-08 SP2023","10042860"
"ART 033  PO-02 SP2023","10043074"
"ART 121  SC-01 SP2023","20125073"
"ART 126B SC-01 SP2023","20276815"
"ART 127  PO-01 SP2023","10043740"
"ART 136  SC-01 SP2023","20256565"
"ASAM089  PZ-01 SP2023","50079486"
"ASAM144  PO-01 SP2023","10364355"
"ASAM191  PO-14 SP2023","10254433"
"ASAM191  PO-48 SP2023","10099192"
"ASTR051  PO-01 SP2023","10157706"
"ASTR066L KS-03 SP2023","20042241"
"ASTR066L KS-04 SP2023","20042241"
"BIOL023  HM-05 SP2023","40164651"
"BIOL041C PO-01 SP2023","10087641"
"BIOL041C PO-02 SP2023","10087641"
"BIOL044LXKS-03 SP2023","20042124"
"BIOL054  HM-01 SP2023","40005424"
"BIOL054  HM-02 SP2023","40005424"
"BIOL154  HM-01 SP2023","40154263"
"BIOL191F PO-36 SP2023","10092220"
"BIOL194B PO-40 SP2023","10282330"
"CGS 060  PZ-01 SP2023","50445217"
"CHEM015L KS-06 SP2023","20042124"
"CHEM015L KS-09 SP2023","20253190"
"CHEM024  HM-01 SP2023","40215075"
"CHEM024  HM-03 SP2023","40220592"
"CHEM042  HM-01 SP2023","40157041"
"CHEM042L KS-02 SP2023","20042214"
"CHEM042R HM-06 SP2023","40215075"
"CHEM111  HM-01 SP2023","40116382"
"CHEM117LXKS-10 SP2023","20264462"
"CHEM152  HM-03 SP2023","40220256"
"CHEM152  HM-12 SP2023","40209984"
"CHEM152  HM-17 SP2023","40116382"
"CHIN013  PO-01 SP2023","10196894"
"CHST191  CH-01 SP2023","20042124"
"CHST191  CH-12 SP2023","10304889"
"CHST191  CH-20 SP2023","10357925"
"CLAS001  PO-01 SP2023","10183410"
"CLAS020  PZ-01 SP2023","50172753"
"CLAS064  PO-01 SP2023","10023651"
"CLAS116  SC-01 SP2023","20280638"
"CORE002  SC-12 SP2023","20042184"
"CORE002  SC-16 SP2023","20253194"
"CORE079R HM-03 SP2023","40043124"
"CSCI046  CM-01 SP2023","30366834"
"CSCI046L CM-02 SP2023","30366834"
"CSCI051ALPO-03 SP2023","10354485"
"CSCI070  HM-01 SP2023","40209985"
"CSCI159  PO-01 SP2023","10180184"
"CSCI181AIHM-01 SP2023","40220259"
"CSCI191  PO-04 SP2023","10089127"
"CSCI192  PO-04 SP2023","10089127"
"CSCI195  HM-01 SP2023","40005497"
"DANC078A SC-01 SP2023","20042149"
"DANC100A SC-01 SP2023","20042149"
"DANC124  PO-01 SP2023","10042972"
"DANC180  PO-01 SP2023","10043312"
"EA  085  PO-01 SP2023","10339810"
"EA  197  PZ-01 SP2023","50058722"
"ECON020  PZ-01 SP2023","50440655"
"ECON052  PO-02 SP2023","10120163"
"ECON101  CM-04 SP2023","30300112"
"ECON102  CM-01 SP2023","30025101"
"ECON125  CM-01 SP2023","30025101"
"ECON125  CM-02 SP2023","30025101"
"ECON129  PO-01 SP2023","10018726"
"ECON134  CM-03 SP2023","30210025"
"ECON134  CM-05 SP2023","30210025"
"ECON172  CM-02 SP2023","30366831"
"ECON180  CM-03 SP2023","30353029"
"ECON190  PO-03 SP2023","10033472"
"ECON190  PO-04 SP2023","10119823"
"ECON194B CM-01 SP2023","30216438"
"ENGL064C PO-01 SP2023","10370518"
"ENGL064D PO-01 SP2023","10358364"
"ENGL120  PZ-01 SP2023","50150292"
"ENGL191  PO-28 SP2023","10233981"
"ENGR004  HM-01 SP2023","40220258"
"ENGR004  HM-02 SP2023","40043284"
"ENGR004L HM-02 SP2023","40043284"
"ENGR072  HM-02 SP2023P1","40001194"
"ENGR080  HM-01 SP2023","40220257"
"ENGR080  HM-02 SP2023","40220257"
"ENGR111  HM-01 SP2023","40043284"
"ENGR122  HM-01 SP2023","40043284"
"ENGR177  HM-01 SP2023","40193798"
"ENGR180  HM-01 SP2023","10355937"
"ENGR180  HM-01 SP2023","40221098"
"ENGR191  HM-01 SP2023","40043116"
"FIN 350  CM-01 SP2023","30372702"
"FREN001L CM-02 SP2023","30385346"
"FREN033L CM-01 SP2023","30182015"
"FREN044  PO-02 SP2023","10196661"
"FREN044L CM-03 SP2023","30385346"
"FREN108  PO-01 SP2023","10196661"
"FREN191  PO-04 SP2023","10000046"
"FREN192  PO-08 SP2023","10196661"
"GERM011  PO-01 SP2023","10196894"
"GOVT020  CM-02 SP2023","30291353"
"GOVT020  CM-04 SP2023","30075288"
"GOVT065  CM-01 SP2023","30156241"
"GOVT100  CM-01 SP2023","30023860"
"GOVT100  CM-01 SP2023","30004460"
"GOVT106  CM-01 SP2023","30028646"
"GOVT128  JT-01 SP2023","50010739"
"GOVT137  CM-01 SP2023","30378918"
"GOVT143C CM-01 SP2023","30016306"
"GOVT145E CM-01 SP2023","30200474"
"GWS 184  PO-01 SP2023","10369400"
"HIST011  PZ-01 SP2023","50010720"
"HIST020  PO-01 SP2023","10370215"
"HIST056  CM-01 SP2023","30274578"
"HIST056  CM-02 SP2023","30274578"
"HIST105  PO-01 SP2023","10254425"
"HIST111  CM-01 SP2023","30020589"
"HIST137  SC-01 SP2023","20280637"
"HIST174  CM-01 SP2023","30212259"
"HIST191  SC-01 SP2023","20042124"
"HSA 010  HM-06 SP2023","40160090"
"HSA 010  HM-15 SP2023","40185205"
"ID  080  CM-01 SP2023","30012465"
"ITAL001  SC-01 SP2023","20280621"
"JAPN001B PO-01 SP2023","10043346"
"JAPN013  PO-01 SP2023","10196894"
"JAPN051B PO-02 SP2023","10035410"
"JAPN051B PO-02 SP2023","10035410"
"LATN022  PO-01 SP2023","10183410"
"LATN022  PO-01 SP2023","10183410"
"LGCS106  PO-01 SP2023","10233155"
"LIT 099B CM-01 SP2023","30384857"
"LIT 099C CM-01 SP2023","30366867"
"MATH032  PO-01 SP2023","10364360"
"MATH049E HM-01 SP2023P2","40043116"
"MATH060  PO-03 SP2023","10354911"
"MATH073  HM-03 SP2023","40209186"
"MATH155  HM-01 SP2023","40150702"
"MATH180  CM-01 SP2023","30274579"
"MATH193  HM-01 SP2023","40150702"
"MATH197  HM-08 SP2023","40116545"
"MATH197A CM-01 SP2023","30372698"
"MATH198  HM-03 SP2023","40220654"
"MATH199  HM-01 SP2023","40005470"
"MOBI194B PO-12 SP2023","10005870"
"MOBI194B PO-42 SP2023","10271004"
"MOBI194B PO-44 SP2023","10042125"
"MOBI194B PO-60 SP2023","10306332"
"MS  036  SC-01 SP2023","20276810"
"MS  059  SC-01 SP2023","20268899"
"MS  100  AA-01 SP2023","50362674"
"MUS 004  PO-01 SP2023","10041968"
"MUS 007  PO-01 SP2023","10260966"
"MUS 080  PO-01 SP2023","10011057"
"MUS 080 LPO-01 SP2023","10197342"
"MUS 091  PO-01 SP2023","10042136"
"MUS 102  SC-01 SP2023","20196117"
"MUS 171F SC-03 SP2023","20276809"
"NEUR101B PO-01 SP2023","10041942"
"NEUR101BLPO-02 SP2023","10038267"
"NEUR123  PO-01 SP2023","10186413"
"NEUR168  PO-01 SP2023","10323940"
"NEUR178  PO-01 SP2023","10042125"
"NEUR194B PO-08 SP2023","10134639"
"NEUR197  KS-01 SP2023","20123322"
"PE  001  PO-01 SP2023","10163975"
"PE  007  PO-01 SP2023","10257490"
"PE  015  PO-01 SP2023","10363137"
"PE  018  JP-01 SP2023","30360137"
"PE  029A JP-01 SP2023","30255736"
"PE  070H JP-01 SP2023","30379039"
"PE  073I JP-01 SP2023","30273999"
"PE  074A JP-01 SP2023","30273999"
"PE  082  JP-01 SP2023","30019945"
"PE  100  JP-01 SP2023","30337804"
"PE  105  JP-01 SP2023","30027303"
"PE  137  JP-01 SP2023","30353794"
"PE  220  JP-01 SP2023","30031488"
"PHIL046  PO-01 SP2023","10042237"
"PHIL100E CM-02 SP2023","30212027"
"PHYS024  HM-04 SP2023","40088332"
"PHYS024R HM-01 SP2023","40155256"
"PHYS024R HM-01 SP2023","40155256"
"PHYS031L KS-02 SP2023","20268916"
"PHYS031LXKS-01 SP2023","20280591"
"PHYS050  HM-01 SP2023","40220669"
"PHYS050  HM-04 SP2023","40220254"
"PHYS128  PO-01 SP2023","10306268"
"PHYS134  HM-03 SP2023","40088332"
"PHYS174  PO-01 SP2023","10022994"
"PHYS175  PO-01 SP2023","10361265"
"POLI126  SC-01 SP2023","20252260"
"POLI135  SC-01 SP2023","20042155"
"POLI172  PO-01 SP2023","10295529"
"POLI189R PO-01 SP2023","10370069"
"POLI189U PO-01 SP2023","10370357"
"POLI191  PO-08 SP2023","10043336"
"PORT022  CM-01 SP2023","30302030"
"POST060  PZ-01 SP2023","50004504"
"POST153  PZ-01 SP2023","50319703"
"PPE 001B CM-02 SP2023","30321897"
"PSYC030  CM-04 SP2023","30384874"
"PSYC037  CM-03 SP2023","30346566"
"PSYC065  CM-01 SP2023","30384855"
"PSYC070  CM-01 SP2023","30198177"
"PSYC070  CM-02 SP2023","30025477"
"PSYC103  SC-02 SP2023","20276836"
"PSYC121  PZ-01 SP2023","50456489"
"PSYC125  AF-01 SP2023","10180318"
"PSYC126  PZ-01 SP2023","50213736"
"PSYC161  CM-01 SP2023","30182032"
"PSYC170  PO-01 SP2023","10370519"
"PSYC197A CM-04 SP2023","30293905"
"PSYC197B CM-05 SP2023","30198177"
"RLST110  PO-01 SP2023","10043648"
"RLST130A CM-01 SP2023","30384858"
"SOC 091  PZ-01 SP2023","50134270"
"SOC 102  PZ-01 SP2023","50461083"
"SOC 119  PZ-01 SP2023","50456486"
"SOC 126  AA-01 SP2023","10085197"
"SPAN002  PZ-02 SP2023","50140523"
"SPAN033  CM-01 SP2023","30203478"
"SPAN033  CM-02 SP2023","30203478"
"SPAN033  PO-01 SP2023","10008115"
"SPAN033  SC-02 SP2023","20209844"
"SPAN033  SC-02 SP2023","20209844"
"SPAN033  SC-03 SP2023","20280576"
"SPAN033L CM-01 SP2023","30034894"
"SPAN033L CM-03 SP2023","30378972"
"SPAN044  PZ-01 SP2023","50413093"
"SPAN044L CM-01 SP2023","30378972"
"SPAN044L CM-04 SP2023","30378972"
"SPAN044L CM-04 SP2023","30075707"
"SPAN055  PZ-01 SP2023","50413093"
"SPAN108  PO-01 SP2023","10042248"
"SPAN120B PO-01 SP2023","10196894"
"SPAN137  PZ-01 SP2023","50164815"
"SPAN189  PZ-01 SP2023","50010691"
"THEA012  PO-01 SP2023","10363029"
"THEA017  PO-01 SP2023","10099382"
"THEA026  PO-01 SP2023","10370492"
"THEA188  PO-01 SP2023","10370395"
"THEA191H PO-04 SP2023","10313659"
"WRIT016  PZ-01 SP2023","50058024"
"AFRI120  PZ-01 SP2023","50010686"
"AFRI121IOAF-01 SP2023","30360184"
"AFRI134  PO-01 SP2023","10364460"
"AMST103  JT-01 SP2023","20256393"
"ANTH030  SC-01 SP2023","20179111"
"ANTH127  SC-01 SP2023","20260063"
"ANTH185P SC-01 SP2023","20179111"
"ARBC002  CM-02 SP2023","30223608"
"ARBC014  CM-01 SP2023","30360629"
"ARHI177  SC-01 SP2023","20222656"
"ARHI185  SC-01 SP2023","20268837"
"ARHI186Z PZ-01 SP2023","50120623"
"ART 060  HM-01 SP2023","40005407"
"ART 126  PZ-01 SP2023","50456484"
"ART 142  SC-01 SP2023","20276810"
"ART 179L HM-01 SP2023","40216013"
"ASAM128  PZ-01 SP2023","50188977"
"ASAM143 PO-01 SP2023","10364355"
"ASAM179N HM-01 SP2023","40199067"
"ASAM191  PO-36 SP2023","10364355"
"BIOL007 LPO-01 SP2023","10282330"
"BIOL042LXKS-02 SP2023","20276850"
"BIOL044LXKS-07 SP2023","20042124"
"BIOL044LXKS-09 SP2023","20042124"
"BIOL046R HM-02 SP2023","40005453"
"BIOL054  HM-01 SP2023","40084960"
"BIOL054  HM-02 SP2023","40084960"
"BIOL057L KS-01 SP2023","20276867"
"BIOL106  PO-01 SP2023","10120280"
"BIOL106  PO-01 SP2023","10120280"
"BIOL157L KS-01 SP2023","20276867"
"BIOL164  KS-01 SP2023","20184653"
"BIOL168L KS-01 SP2023","20264521"
"BIOL169  PO-01 SP2023","10358160"
"BIOL170L KS-01 SP2023","20253160"
"BIOL173L KS-01 SP2023","20195442"
"BIOL175  KS-02 SP2023","20264773"
"BIOL193  HM-05 SP2023","40043655"
"BIOL193  HM-06 SP2023","40164651"
"BIOL194B PO-04 SP2023","10134553"
"BIOL194B PO-20 SP2023","10331443"
"CGS 050  PZ-01 SP2023","50010729"
"CHEM001B PO-04 SP2023","10370220"
"CHEM015L KS-02 SP2023","20268921"
"CHEM015L KS-09 SP2023","20253190"
"CHEM015L KS-10 SP2023","20253190"
"CHEM029L KS-01 SP2023","20042984"
"CHEM110BLPO-03 SP2023","10091830"
"CHEM114  HM-01 SP2023","40220255"
"CHEM115  PO-01 SP2023","10175474"
"CHEM117LXKS-02 SP2023","20264462"
"CHEM117LXKS-08 SP2023","20264462"
"CHEM152  HM-11 SP2023","40209984"
"CHEM158BLPO-01 SP2023","10043357"
"CHEM193O HM-01 SP2023","40220592"
"CHEM194  PO-04 SP2023","10345516"
"CHIN001B PO-03 SP2023","10370668"
"CHLT083  CH-01 SP2023","50461097"
"CHST192  CH-04 SP2023","10123210"
"CORE002  SC-10 SP2023","20042166"
"CORE002  SC-13 SP2023","20042901"
"CORE079R HM-09 SP2023","40043116"
"CORE079R HM-11 SP2023","40043116"
"CSCI004  PZ-01 SP2023","50085735"
"CSCI060  HM-01 SP2023","40164205"
"CSCI060  HM-01 SP2023","40205186"
"CSCI101  PO-01 SP2023","10089127"
"CSCI105  HM-02 SP2023","40005481"
"CSCI131  HM-01 SP2023","40156281"
"CSCI143  CM-01 SP2023","30366834"
"CSCI148  CM-01 SP2023","30367199"
"CSCI181AIHM-02 SP2023","40220259"
"CSCI191  PO-06 SP2023","10364363"
"CSCI195  HM-01 SP2023","40005497"
"DANC051 PPO-01 SP2023","10042972"
"DANC078A SC-01 SP2023","20042149"
"DANC111B SC-01 SP2023","20252405"
"DANC112B SC-01 SP2023","20277765"
"DANC120  PO-01 SP2023","10087641"
"DANC151 PPO-01 SP2023","10087641"
"DANC152 PPO-01 SP2023","10351749"
"DANC162B SC-02 SP2023","20042152"
"DANC170  PO-01 SP2023","10087641"
"DANC176  PO-01 SP2023","10358182"
"EA  197  KS-01 SP2023","20042124"
"ECON051  SC-01 SP2023","20205654"
"ECON057  PO-01 SP2023","10213581"
"ECON100  CM-01 SP2023","30023860"
"ECON104  CM-01 SP2023","30226145"
"ECON125  PZ-01 SP2023","50010738"
"ECON134  CM-04 SP2023","30210025"
"ECON175  PZ-01 SP2023","50456345"
"ECON181  CM-01 SP2023","30372702"
"ECON191  CM-01 SP2023","30322602"
"EDUC301GSCG-01 SP2023","75024655"
"ENGL079  PO-01 SP2023","10306813"
"ENGL102  SC-01 SP2023","20247422"
"ENGL125C AF-01 SP2023","10043340"
"ENGL130  PZ-01 SP2023","50150292"
"ENGL191  PO-44 SP2023","10351610"
"ENGL194  PZ-01 SP2023","50434943"
"ENGR004  HM-02 SP2023","40220258"
"ENGR004L HM-01 SP2023","40220653"
"ENGR082  HM-01 SP2023","40220257"
"ENGR111  HM-01 SP2023","40043116"
"ENGR185B HM-01 SP2023P1","40005500"
"FHS 010  CM-02 SP2023","30384854"
"FIN 410  CM-01 SP2023","30360179"
"FREN044L CM-02 SP2023","30385346"
"FREN101  PO-01 SP2023","10000046"
"FREN191  PO-08 SP2023","10196661"
"FREN193  PO-04 SP2023","10037773"
"FWS 010  CM-04 SP2023","30313443"
"GOVT020  CM-06 SP2023","30156241"
"GOVT070  CM-02 SP2023","30367765"
"GOVT070H CM-01 SP2023","30200474"
"GWS 026  PO-02 SP2023","10087641"
"HIST025  PZ-01 SP2023","50451007"
"HIST101T CH-01 SP2023","10361324"
"HIST123  CM-01 SP2023","30297967"
"HIST174  PO-01 SP2023","10278945"
"HSA 010  HM-03 SP2023","40112929"
"ITAL033  SC-01 SP2023","20256427"
"LATN044  PO-01 SP2023","10183410"
"LGCS011  PO-02 SP2023","10361280"
"LGCS120  PO-01 SP2023","10364497"
"LGCS125  PO-01 SP2023","10366578"
"LGCS191  PO-12 SP2023","10351442"
"LIT 163  AF-01 SP2023","30182015"
"MATH010W PZ-01 SP2023","50378758"
"MATH030  SC-01 SP2023","20249453"
"MATH031  SC-01 SP2023","20042159"
"MATH049E HM-02 SP2023P2","40043116"
"MATH055  HM-02 SP2023","40164164"
"MATH058  PO-01 SP2023","10148564"
"MATH073  HM-02 SP2023","40214863"
"MATH190  CM-01 SP2023","30226804"
"MATH197  HM-06 SP2023","40220654"
"MCBI118A HM-01 SP2023P1","40163647"
"MCBI199  HM-01 SP2023","40005453"
"MLLC155  PZ-01 SP2023","50010795"
"MOBI191B PO-36 SP2023","10043238"
"MOBI191B PO-44 SP2023","10042125"
"MOBI191B PO-60 SP2023","10306332"
"MOBI194B PO-24 SP2023","10043446"
"MOBI194B PO-28 SP2023","10134639"
"MOBI194B PO-32 SP2023","10358160"
"MS  049  PO-01 SP2023","10087503"
"MS  082  SC-01 SP2023","20256624"
"MS  124  PZ-01 SP2023","50445950"
"MS  190  JT-01 SP2023","20175257"
"MSL 102B CM-01 SP2023","30384838"
"MUS 065  PO-01 SP2023","10281423"
"MUS 082 LPO-01 SP2023","10042877"
"MUS 171H SC-02 SP2023","20265622"
"MUS 171H SC-04 SP2023","20042141"
"MUS 176  JM-01 SP2023","20277759"
"NEUR101BLPO-02 SP2023","10041942"
"NEUR103  KS-01 SP2023","20280624"
"NEUR191  PO-16 SP2023","10323940"
"NEUR194B PO-12 SP2023","10186413"
"NEUR194B PO-16 SP2023","10041942"
"NEUR194B PO-20 SP2023","10042125"
"PE  005E JP-01 SP2023","30372709"
"PE  023  PO-01 SP2023","10023033"
"PE  025A JP-01 SP2023","30075319"
"PE  034A JP-01 SP2023","30366829"
"PE  039D JP-01 SP2023","30238216"
"PE  040  JP-01 SP2023","30031488"
"PE  056E JP-01 SP2023","30384844"
"PE  074A JP-01 SP2023","30273999"
"PE  125W PO-01 SP2023","10142045"
"PE  170M PO-01 SP2023","10308956"
"PE  211  JP-01 SP2023","30031488"
"PE  231  JP-01 SP2023","30262009"
"PE  247  JP-01 SP2023","30031488"
"PHIL095  CM-01 SP2023","30025279"
"PHIL111  HM-01 SP2023","40185205"
"PHIL160  SC-01 SP2023","20042987"
"PHYS024  HM-06 SP2023","40220669"
"PHYS024  HM-09 SP2023","40199069"
"PHYS024R HM-02 SP2023","40155256"
"PHYS024R HM-02 SP2023","40155256"
"PHYS031L KS-01 SP2023","20268916"
"PHYS031LXKS-02 SP2023","20280591"
"PHYS031LXKS-03 SP2023","20280591"
"PHYS031LXKS-04 SP2023","20042124"
"PHYS031LXKS-05 SP2023","20042124"
"PHYS034L KS-01 SP2023","20042219"
"PHYS034L KS-03 SP2023","20042124"
"PHYS034L KS-03 SP2023","20280625"
"PHYS116  HM-01 SP2023","40155256"
"PHYS191  HM-01 SP2023","40043116"
"PHYS191E PO-36 SP2023","10346589"
"PHYS191L PO-16 SP2023","10181284"
"POLI090  PO-01 SP2023","10256419"
"POLI134  PO-01 SP2023","10188079"
"POST190  PZ-01 SP2023","50010723"
"PSYC010  PZ-01 SP2023","50079670"
"PSYC081  CM-02 SP2023","30323939"
"PSYC103  SC-01 SP2023","20171378"
"PSYC103  SC-02 SP2023","20276836"
"PSYC131  PO-01 SP2023","10353349"
"PSYC162  PO-01 SP2023","10000076"
"PSYC179T HM-01 SP2023","40209188"
"PSYC191  PZ-01 SP2023","50434947"
"PSYC197B CM-01 SP2023","30182032"
"RLST025  PO-01 SP2023","10138018"
"RUSS044  PO-01 SP2023","10087503"
"SOC 191  PO-12 SP2023","10364498"
"SPAN002  PO-01 SP2023","10370490"
"SPAN011  PO-01 SP2023","10196894"
"SPAN033  PZ-02 SP2023","50456337"
"SPAN100  PZ-01 SP2023","50201601"
"SPAN126  PO-01 SP2023","10042508"
"SPAN170  PO-01 SP2023","10157105"
"SPAN171  SC-01 SP2023","20280576"
"SPCH061B CM-01 SP2023","30027046"
"THEA001A PO-01 SP2023","10087641"
"ANTH118  SC-01 SP2023","20220495"
"ANTH134  HM-01 SP2023","40005494"
"ARHI151  SC-01 SP2023","20276811"
"ARHI179E HM-01 SP2023","40216012"
"ARHI188  SC-01 SP2023","20222656"
"ART 102  SC-01 SP2023","20252266"
"ASAM179M HM-01 SP2023","40199067"
"ASAM191  PO-24 SP2023","10354740"
"ASAM191  PO-44 SP2023","10358154"
"ASAM191  PO-64 SP2023","10370875"
"ASAM191  PO-64 SP2023","20280660"
"ASTR066L KS-03 SP2023","20042241"
"BIOL044LXKS-01 SP2023","20042124"
"BIOL182  HM-01 SP2023","40043655"
"BIOL187F KS-01 SP2023","20195442"
"BIOL194B PO-28 SP2023","10120280"
"BIOL194B PO-32 SP2023","10358160"
"CHEM001B PO-02 SP2023","10042772"
"CHEM042  HM-01 SP2023","40215058"
"CHEM042  HM-01 SP2023","40220256"
"CHEM081L KS-01 SP2023","20123323"
"CHEM112  PO-01 SP2023","10248799"
"CHEM117L KS-02 SP2023","20253190"
"CHEM117LXKS-04 SP2023","20264462"
"CHEM127L KS-01 SP2023","20042229"
"CHEM152  HM-06 SP2023","40043655"
"CHEM152  HM-08 SP2023","40155078"
"CHEM152  HM-18 SP2023","40116382"
"CHEM156  PO-01 SP2023","10043446"
"CHEM177  KS-01 SP2023","20219101"
"CHEM180  KS-01 SP2023","20219101"
"CHEM194  PO-16 SP2023","10248799"
"CHEM194  PO-28 SP2023","10087224"
"CHIN001B PO-02 SP2023","10042175"
"CHIN122  PO-01 SP2023","10346813"
"CHST187  CH-01 SP2023","20253194"
"CHST191  CH-04 SP2023","10123210"
"CHST192  CH-12 SP2023","10304889"
"CLAS162  PZ-01 SP2023","50172753"
"CLAS192  PO-04 SP2023","10254425"
"CLES101  HM-01 SP2023","40209984"
"CORE002  SC-02 SP2023","20179112"
"CORE002  SC-07 SP2023","20252266"
"CORE079  HM-01 SP2023","40043654"
"CORE079R HM-08 SP2023","40043116"
"CORE079R HM-09 SP2023","40155078"
"CORE079R HM-12 SP2023","40043116"
"CORE079R HM-13 SP2023","40043116"
"CREA159C PZ-01 SP2023","50010733"
"CSCI051ALPO-04 SP2023","10361322"
"CSCI105  HM-01 SP2023","40005481"
"CSCI131  HM-02 SP2023","40156281"
"CSCI131  HM-02 SP2023","40199068"
"CSCI133  HM-01 SP2023","40169273"
"CSCI143  CM-01 SP2023","30366834"
"CSCI144  HM-01 SP2023","40220655"
"CSCI181U HM-01 SP2023","40199068"
"CSMT184  HM-01 SP2023","40150702"
"DANC076A SC-01 SP2023","20042149"
"DANC162B SC-01 SP2023","20042149"
"EA  010  PZ-02 SP2023","50451544"
"EA  030L KS-01 SP2023","20280646"
"EA  032  PZ-01 SP2023","50152079"
"EA  085 LPO-02 SP2023","10339810"
"EA  112  PZ-01 SP2023","50456345"
"ECON050  CM-01 SP2023","30274575"
"ECON051  PO-02 SP2023","10366463"
"ECON052  PO-01 SP2023","10018726"
"ECON091  PZ-01 SP2023","50010738"
"ECON101  CM-02 SP2023","30323934"
"ECON117  PO-01 SP2023","10363025"
"ECON124  PO-01 SP2023","10366463"
"ECON165  CM-02 SP2023","30087392"
"EDUC301G CG-01 SP2023","75024655"
"ENGL064C PO-02 SP2023","10358080"
"ENGL073  PZ-01 SP2023","50461080"
"ENGL138  PO-01 SP2023","10138259"
"ENGL145  SC-01 SP2023","20247422"
"ENGL189K PO-01 SP2023","10358364"
"ENGL197S SC-01 SP2023","20260064"
"ENGR072  HM-01 SP2023P1","40005488"
