"externalId","courseSectionExternalId","classBeginningTime","classEndingTime","classMeetingDays","InstructionSiteName","InstructionSiteType"
"PE  257  JP-01 SP2023162571","PE  257  JP-01 SP2023","0","0","-------","CM RPAV 254","OnCampus"
"PHIL001  PO-01 SP2023160345","PHIL001  PO-01 SP2023","935","1050","--T-R--","PO PR 203","OnCampus"
"PHIL007  PZ-01 SP2023160704","PHIL007  PZ-01 SP2023","1100","1215","-M-W---","PZ FL 104","OnCampus"
"PHIL030  CM-01 SP2023158377","PHIL030  CM-01 SP2023","810","925","-M-W---","CM KRV 109","OnCampus"
"PHIL030  CM-02 SP2023158378","PHIL030  CM-02 SP2023","935","1050","-M-W---","CM KRV 109","OnCampus"
"PHIL030  CM-03 SP2023158379","PHIL030  CM-03 SP2023","1315","1430","-M-W---","CM KRV 103","OnCampus"
"PHIL030  CM-04 SP2023158380","PHIL030  CM-04 SP2023","1100","1215","--T-R--","CM KRV 167","OnCampus"
"PHIL032  PO-01 SP2023160346","PHIL032  PO-01 SP2023","1315","1430","--T-R--","PO MA 11","OnCampus"
"PHIL034  CM-01 SP2023158381","PHIL034  CM-01 SP2023","810","925","-M-W---","CM BC 24","OnCampus"
"PHIL034  CM-01 SP2023161536","PHIL034  CM-01 SP2023","810","925","-M-W---","SC OUTD 06","OnCampus"
"PHIL034  CM-02 SP2023158382","PHIL034  CM-02 SP2023","935","1050","-M-W---","CM BC 24","OnCampus"
"PHIL034  CM-02 SP2023161537","PHIL034  CM-02 SP2023","935","1050","-M-W---","SC OUTD 06","OnCampus"
"PHIL035  CM-01 SP2023158383","PHIL035  CM-01 SP2023","1315","1430","-M-W---","CM KRV LC61","OnCampus"
"PHIL038  PO-01 SP2023160347","PHIL038  PO-01 SP2023","1315","1430","-M-W---","PO PR 203","OnCampus"
"PHIL039  CM-01 SP2023158384","PHIL039  CM-01 SP2023","1315","1430","--T-R--","CM RS 103","OnCampus"
"PHIL042  PO-01 SP2023160348","PHIL042  PO-01 SP2023","1315","1430","--T-R--","PO PR 202","OnCampus"
"PHIL045  PO-01 SP2023160349","PHIL045  PO-01 SP2023","1900","2150","---W---","PO PR 202","OnCampus"
"PHIL046  PO-01 SP2023160870","PHIL046  PO-01 SP2023","1445","1600","--T-R--","PO PR 102","OnCampus"
"PHIL047  PO-01 SP2023160350","PHIL047  PO-01 SP2023","1445","1600","-M-W---","PO PR 202","OnCampus"
"PHIL054  PO-01 SP2023160351","PHIL054  PO-01 SP2023","1315","1600","----R--","PO PR 101","OnCampus"
"PHIL070  PO-01 SP2023160352","PHIL070  PO-01 SP2023","1315","1600","-----F-","PO PR 202","OnCampus"
"PHIL074  PZ-01 SP2023160705","PHIL074  PZ-01 SP2023","1315","1430","-M-W---","PZ BH 207","OnCampus"
"PHIL080  PO-01 SP2023160353","PHIL080  PO-01 SP2023","1445","1600","--T-R--","PO PR 202","OnCampus"
"PHIL081  PO-01 SP2023160354","PHIL081  PO-01 SP2023","1445","1600","-M-W---","PO PR 203","OnCampus"
"PHIL090  SC-01 SP2023159185","PHIL090  SC-01 SP2023","1100","1215","--T-R--","SC HM 103","OnCampus"
"PHIL095  CM-01 SP2023158385","PHIL095  CM-01 SP2023","935","1050","-M-W---","CM KRV 102","OnCampus"
"PHIL100E CM-01 SP2023158391","PHIL100E CM-01 SP2023","1100","1215","-M-W---","CM KRV 321","OnCampus"
"PHIL100E CM-02 SP2023158392","PHIL100E CM-02 SP2023","1445","1600","-M-W---","CM KRV 321","OnCampus"
"PHIL101D CM-01 SP2023158393","PHIL101D CM-01 SP2023","1315","1430","--T-R--","CM KRV 161","OnCampus"
"PHIL104  PO-01 SP2023160355","PHIL104  PO-01 SP2023","1100","1215","---W-F-","PO PR 203","OnCampus"
"PHIL108  PZ-01 SP2023160976","PHIL108  PZ-01 SP2023","1445","1600","-M-W---","PZ FL 106","OnCampus"
"PHIL109IOCM-01 SP2023158294","PHIL109IOCM-01 SP2023","1230","1530","-M-----","CM IO 1","OnCampus"
"PHIL111  HM-01 SP2023161019","PHIL111  HM-01 SP2023","1445","1600","-M-W---","HM SHAN 2454","OnCampus"
"PHIL121  HM-01 SP2023161030","PHIL121  HM-01 SP2023","1315","1430","-M-W---","HM SHAN 3461","OnCampus"
"PHIL130  HM-01 FA2023162232","PHIL130  HM-01 FA2023","1315","1430","-M-W---","HM SHAN 3461","OnCampus"
"PHIL135  CM-01 SP2023158386","PHIL135  CM-01 SP2023","1445","1600","-M-W---","CM KRV LC61","OnCampus"
"PHIL138  CM-01 SP2023158387","PHIL138  CM-01 SP2023","1445","1730","--T----","CM KRV 168","OnCampus"
"PHIL144  SC-01 SP2023159187","PHIL144  SC-01 SP2023","1445","1600","--T-R--","SC BL 220","OnCampus"
"PHIL160  SC-01 SP2023159188","PHIL160  SC-01 SP2023","935","1050","-M-W---","SC HM 120","OnCampus"
"PHIL164  CM-01 SP2023158388","PHIL164  CM-01 SP2023","935","1050","-M-W---","CM KRV 168","OnCampus"
"PHIL170  SC-01 SP2023159189","PHIL170  SC-01 SP2023","1315","1430","-M-W---","SC OUTD 01","OnCampus"
"PHIL177  CM-01 SP2023158389","PHIL177  CM-01 SP2023","1445","1600","--T-R--","CM RS 103","OnCampus"
"PHIL179D HM-01 SU2023H4162410","PHIL179D HM-01 SU2023H4","1315","1550","-M-W-F-","HM ONLI ","OnCampus"
"PHIL185C PZ-01 SP2023160977","PHIL185C PZ-01 SP2023","1100","1215","--T-R--","PZ SKD P105","OnCampus"
"PHIL186E PO-01 SP2023161039","PHIL186E PO-01 SP2023","1100","1215","-M-W---","PO PR 102","OnCampus"
"PHIL191  PO-04 SP2023158673","PHIL191  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"PHIL191  PO-12 SP2023158674","PHIL191  PO-12 SP2023","0","0","-------"," ARR ","OnCampus"
"PHIL191  PZ-01 SP2023160706","PHIL191  PZ-01 SP2023","0","0","-------","PZ ARR ","OnCampus"
"PHIL191  SC-01 SP2023161126","PHIL191  SC-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"PHIL198  CM-01 SP2023158390","PHIL198  CM-01 SP2023","1615","1730","-M-W---","CM RS 105","OnCampus"
"PHYS009  PO-01 SP2023160357","PHYS009  PO-01 SP2023","1315","1430","-----F-","PO ESTE 1163","OnCampus"
"PHYS023  HM-01 FA2023F1162233","PHYS023  HM-01 FA2023F1","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS023  HM-01 FA2023F1162234","PHYS023  HM-01 FA2023F1","1000","1050","-M-W---","HM SHAN B442","OnCampus"
"PHYS023  HM-02 FA2023F1162235","PHYS023  HM-02 FA2023F1","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS023  HM-02 FA2023F1162236","PHYS023  HM-02 FA2023F1","1000","1050","-M-W---","HM SHAN 3425","OnCampus"
"PHYS023  HM-03 FA2023F1162237","PHYS023  HM-03 FA2023F1","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS023  HM-03 FA2023F1162238","PHYS023  HM-03 FA2023F1","1000","1050","-M-W---","HM SHAN 3421","OnCampus"
"PHYS023  HM-04 FA2023F1162239","PHYS023  HM-04 FA2023F1","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS023  HM-04 FA2023F1162240","PHYS023  HM-04 FA2023F1","1000","1050","-M-W---","HM SHAN 3465","OnCampus"
"PHYS023  HM-05 FA2023F1162241","PHYS023  HM-05 FA2023F1","1100","1150","-M-W---","HM SHAN 3425","OnCampus"
"PHYS023  HM-05 FA2023F1162242","PHYS023  HM-05 FA2023F1","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS023  HM-06 FA2023F1162243","PHYS023  HM-06 FA2023F1","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS023  HM-06 FA2023F1162244","PHYS023  HM-06 FA2023F1","1100","1150","-M-W---","HM SHAN 3421","OnCampus"
"PHYS023  HM-07 FA2023F1162245","PHYS023  HM-07 FA2023F1","1100","1150","-M-W---","HM SHAN 3465","OnCampus"
"PHYS023  HM-07 FA2023F1162246","PHYS023  HM-07 FA2023F1","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS023  HM-08 FA2023F2162247","PHYS023  HM-08 FA2023F2","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS023  HM-08 FA2023F2162248","PHYS023  HM-08 FA2023F2","1000","1050","-M-W---","HM SHAN B442","OnCampus"
"PHYS023  HM-09 FA2023F2162249","PHYS023  HM-09 FA2023F2","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS023  HM-09 FA2023F2162250","PHYS023  HM-09 FA2023F2","1000","1050","-M-W---","HM SHAN 3425","OnCampus"
"PHYS023  HM-10 FA2023F2162251","PHYS023  HM-10 FA2023F2","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS023  HM-10 FA2023F2162252","PHYS023  HM-10 FA2023F2","1000","1050","-M-W---","HM SHAN 3421","OnCampus"
"PHYS023  HM-11 FA2023F2162253","PHYS023  HM-11 FA2023F2","1000","1050","-M-W---","HM SHAN 3465","OnCampus"
"PHYS023  HM-11 FA2023F2162254","PHYS023  HM-11 FA2023F2","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS023  HM-12 FA2023F2162255","PHYS023  HM-12 FA2023F2","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS023  HM-12 FA2023F2162256","PHYS023  HM-12 FA2023F2","1100","1150","-M-W---","HM SHAN 3425","OnCampus"
"PHYS023  HM-13 FA2023F2162257","PHYS023  HM-13 FA2023F2","1100","1150","-M-W---","HM SHAN 3421","OnCampus"
"PHYS023  HM-13 FA2023F2162258","PHYS023  HM-13 FA2023F2","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS023  HM-14 FA2023F2162259","PHYS023  HM-14 FA2023F2","1100","1150","-M-W---","HM SHAN 3465","OnCampus"
"PHYS023  HM-14 FA2023F2162260","PHYS023  HM-14 FA2023F2","1100","1200","-----F-","HM GA MCAL","OnCampus"
"PHYS024  HM-01 SP2023157266","PHYS024  HM-01 SP2023","800","850","-M-W---","HM SHAN B442","OnCampus"
"PHYS024  HM-02 SP2023157268","PHYS024  HM-02 SP2023","800","850","-M-W---","HM SHAN 2407","OnCampus"
"PHYS024  HM-03 SP2023157271","PHYS024  HM-03 SP2023","800","850","-M-W---","HM SHAN 2425","OnCampus"
"PHYS024  HM-04 SP2023157273","PHYS024  HM-04 SP2023","800","850","-M-W---","HM SHAN 2421","OnCampus"
"PHYS024  HM-05 SP2023157275","PHYS024  HM-05 SP2023","800","850","-M-W---","HM SHAN 2465","OnCampus"
"PHYS024  HM-06 SP2023157278","PHYS024  HM-06 SP2023","800","850","-M-W---","HM SHAN 2461","OnCampus"
"PHYS024  HM-07 SP2023157281","PHYS024  HM-07 SP2023","900","950","-M-W---","HM SHAN B442","OnCampus"
"PHYS024  HM-08 SP2023157283","PHYS024  HM-08 SP2023","900","950","-M-W---","HM SHAN 2407","OnCampus"
"PHYS024  HM-09 SP2023157285","PHYS024  HM-09 SP2023","900","950","-M-W---","HM SHAN 2425","OnCampus"
"PHYS024  HM-10 SP2023157290","PHYS024  HM-10 SP2023","900","950","-M-W---","HM SHAN 2421","OnCampus"
"PHYS024  HM-11 SP2023157292","PHYS024  HM-11 SP2023","900","950","-M-W---","HM SHAN 2465","OnCampus"
"PHYS024  HM-12 SP2023157294","PHYS024  HM-12 SP2023","900","950","-M-W---","HM SHAN 2461","OnCampus"
"PHYS024R HM-01 SP2023160733","PHYS024R HM-01 SP2023","810","925","--T-R--","HM SHAN B442","OnCampus"
"PHYS024R HM-01 SP2023160734","PHYS024R HM-01 SP2023","810","925","--T-R--","HM SHAN B450","OnCampus"
"PHYS024R HM-01 SP2023160735","PHYS024R HM-01 SP2023","810","925","--T-R--","HM SHAN B454","OnCampus"
"PHYS024R HM-01 SP2023160736","PHYS024R HM-01 SP2023","810","925","--T-R--","HM SHAN B470","OnCampus"
"PHYS024R HM-01 SP2023160981","PHYS024R HM-01 SP2023","810","925","--T-R--","HM SHAN B460","OnCampus"
"PHYS024R HM-02 SP2023160737","PHYS024R HM-02 SP2023","935","1050","--T-R--","HM SHAN B442","OnCampus"
"PHYS024R HM-02 SP2023160738","PHYS024R HM-02 SP2023","935","1050","--T-R--","HM SHAN B450","OnCampus"
"PHYS024R HM-02 SP2023160739","PHYS024R HM-02 SP2023","935","1050","--T-R--","HM SHAN B454","OnCampus"
"PHYS024R HM-02 SP2023160740","PHYS024R HM-02 SP2023","935","1050","--T-R--","HM SHAN B470","OnCampus"
"PHYS024R HM-02 SP2023160982","PHYS024R HM-02 SP2023","935","1050","--T-R--","HM SHAN B460","OnCampus"
"PHYS031L KS-01 SP2023159342","PHYS031L KS-01 SP2023","1000","1050","-M-W-F-","CM RN 15","OnCampus"
"PHYS031L KS-02 SP2023159343","PHYS031L KS-02 SP2023","1100","1150","-M-W-F-","CM AD DAVD","OnCampus"
"PHYS031L KS-03 SP2023159346","PHYS031L KS-03 SP2023","935","1050","--T-R--","CU KS B31","OnCampus"
"PHYS031LXKS-01 SP2023159348","PHYS031LXKS-01 SP2023","1315","1615","--T----","CM CC D1","OnCampus"
"PHYS031LXKS-01 SP2023159349","PHYS031LXKS-01 SP2023","0","0","-------","  ","OnCampus"
"PHYS031LXKS-02 SP2023159350","PHYS031LXKS-02 SP2023","1315","1615","----R--","CM CC D1","OnCampus"
"PHYS031LXKS-02 SP2023159351","PHYS031LXKS-02 SP2023","0","0","-------","  ","OnCampus"
"PHYS031LXKS-03 SP2023159352","PHYS031LXKS-03 SP2023","1800","2100","-M-----","CM CC D1","OnCampus"
"PHYS031LXKS-03 SP2023159353","PHYS031LXKS-03 SP2023","0","0","-------","  ","OnCampus"
"PHYS031LXKS-04 SP2023159354","PHYS031LXKS-04 SP2023","1800","2100","--T----","CM CC D1","OnCampus"
"PHYS031LXKS-04 SP2023159359","PHYS031LXKS-04 SP2023","0","0","-------","  ","OnCampus"
"PHYS031LXKS-05 SP2023159355","PHYS031LXKS-05 SP2023","1800","2100","---W---","CM CC D1","OnCampus"
"PHYS031LXKS-05 SP2023159358","PHYS031LXKS-05 SP2023","0","0","-------","  ","OnCampus"
"PHYS031LXKS-06 SP2023159356","PHYS031LXKS-06 SP2023","1800","2100","----R--","CM CC D1","OnCampus"
"PHYS031LXKS-06 SP2023159357","PHYS031LXKS-06 SP2023","0","0","-------","  ","OnCampus"
"PHYS034L KS-01 SP2023159364","PHYS034L KS-01 SP2023","800","950","-M-W-F-","CM CC D1","OnCampus"
"PHYS034L KS-02 SP2023159360","PHYS034L KS-02 SP2023","1000","1150","-M-W-F-","CM CC D1","OnCampus"
"PHYS034L KS-03 SP2023159362","PHYS034L KS-03 SP2023","1315","1515","-M-W-F-","CM CC D1","OnCampus"
"PHYS034L KS-03 SP2023159363","PHYS034L KS-03 SP2023","0","0","-------","  ","OnCampus"
"PHYS042  PO-01 SP2023160358","PHYS042  PO-01 SP2023","900","950","-M-W-F-","PO ESTE 1051","OnCampus"
"PHYS042  PO-02 SP2023160359","PHYS042  PO-02 SP2023","1000","1050","-M-W-F-","PO ESTE 1051","OnCampus"
"PHYS042 LPO-01 SP2023160360","PHYS042 LPO-01 SP2023","1315","1600","--T----","PO AN 1213","OnCampus"
"PHYS042 LPO-02 SP2023160361","PHYS042 LPO-02 SP2023","1315","1600","---W---","PO AN 1213","OnCampus"
"PHYS042 LPO-03 SP2023160362","PHYS042 LPO-03 SP2023","1315","1600","----R--","PO AN 1213","OnCampus"
"PHYS042 LPO-04 SP2023160363","PHYS042 LPO-04 SP2023","1315","1600","-----F-","PO AN 1213","OnCampus"
"PHYS049B HM-01 SP2023160771","PHYS049B HM-01 SP2023","1315","1615","--T----","HM JA B119","OnCampus"
"PHYS049B HM-02 SP2023160772","PHYS049B HM-02 SP2023","1800","2100","--T----","HM JA B119","OnCampus"
"PHYS050  HM-01 FA2023162261","PHYS050  HM-01 FA2023","1240","1440","-M-----","HM KE B127","OnCampus"
"PHYS050  HM-01 SP2023157297","PHYS050  HM-01 SP2023","1240","1440","----R--","HM KE B127","OnCampus"
"PHYS050  HM-02 FA2023162263","PHYS050  HM-02 FA2023","1515","1715","-M-----","HM KE B127","OnCampus"
"PHYS050  HM-02 SP2023157298","PHYS050  HM-02 SP2023","1515","1715","----R--","HM KE B127","OnCampus"
"PHYS050  HM-03 FA2023162265","PHYS050  HM-03 FA2023","1240","1440","---W---","HM KE B127","OnCampus"
"PHYS050  HM-03 SP2023157299","PHYS050  HM-03 SP2023","1240","1440","-----F-","HM KE B127","OnCampus"
"PHYS050  HM-04 FA2023162267","PHYS050  HM-04 FA2023","1515","1715","---W---","HM KE B127","OnCampus"
"PHYS050  HM-04 SP2023157300","PHYS050  HM-04 SP2023","1515","1715","-----F-","HM KE B127","OnCampus"
"PHYS050  HM-05 FA2023162269","PHYS050  HM-05 FA2023","1240","1440","----R--","HM KE B127","OnCampus"
"PHYS050  HM-06 FA2023162271","PHYS050  HM-06 FA2023","1515","1715","----R--","HM KE B127","OnCampus"
"PHYS050  HM-07 FA2023162273","PHYS050  HM-07 FA2023","1000","1200","-----F-","HM KE B127","OnCampus"
"PHYS050  HM-08 FA2023162275","PHYS050  HM-08 FA2023","1240","1440","-----F-","HM KE B127","OnCampus"
"PHYS050  HM-09 FA2023162277","PHYS050  HM-09 FA2023","1515","1715","-----F-","HM KE B127","OnCampus"
"PHYS051  HM-01 FA2023162279","PHYS051  HM-01 FA2023","935","1050","--T-R--","HM SHAN 3481","OnCampus"
"PHYS051  HM-01 FA2023162280","PHYS051  HM-01 FA2023","900","950","-M-W---","HM SHAN 2407","OnCampus"
"PHYS051  HM-03 FA2023162281","PHYS051  HM-03 FA2023","935","1050","--T-R--","HM SHAN 3481","OnCampus"
"PHYS051  HM-03 FA2023162282","PHYS051  HM-03 FA2023","1000","1050","-M-W---","HM SHAN 2407","OnCampus"
"PHYS051  HM-04 FA2023162283","PHYS051  HM-04 FA2023","935","1050","--T-R--","HM SHAN 3481","OnCampus"
"PHYS051  HM-04 FA2023162284","PHYS051  HM-04 FA2023","1000","1050","-M-W---","HM SHAN 2461","OnCampus"
"PHYS051  HM-05 FA2023162285","PHYS051  HM-05 FA2023","1100","1150","-M-W---","HM SHAN 2461","OnCampus"
"PHYS051  HM-05 FA2023162286","PHYS051  HM-05 FA2023","935","1050","--T-R--","HM SHAN 3481","OnCampus"
"PHYS051  HM-06 FA2023162287","PHYS051  HM-06 FA2023","1315","1405","-M-W---","HM SHAN 2461","OnCampus"
"PHYS051  HM-06 FA2023162288","PHYS051  HM-06 FA2023","935","1050","--T-R--","HM SHAN 3481","OnCampus"
"PHYS052  HM-01 SP2023157302","PHYS052  HM-01 SP2023","1000","1050","-M-W-F-","HM SHAN 2454","OnCampus"
"PHYS052  HM-01 SP2023157303","PHYS052  HM-01 SP2023","810","925","--T----","HM SHAN 2454","OnCampus"
"PHYS052  HM-02 SP2023157304","PHYS052  HM-02 SP2023","1000","1050","-M-W-F-","HM SHAN 2454","OnCampus"
"PHYS052  HM-02 SP2023157305","PHYS052  HM-02 SP2023","1315","1430","--T----","HM SHAN 2454","OnCampus"
"PHYS052  HM-03 SP2023157306","PHYS052  HM-03 SP2023","1445","1600","--T----","HM SHAN 2454","OnCampus"
"PHYS052  HM-03 SP2023157307","PHYS052  HM-03 SP2023","1000","1050","-M-W-F-","HM SHAN 2454","OnCampus"
"PHYS054  HM-01 SP2023157308","PHYS054  HM-01 SP2023","1315","1715","-M-----","HM JA B115","OnCampus"
"PHYS054  HM-02 SP2023157309","PHYS054  HM-02 SP2023","1800","2200","-M-----","HM JA B115","OnCampus"
"PHYS054  HM-03 SP2023157310","PHYS054  HM-03 SP2023","1315","1715","---W---","HM JA B115","OnCampus"
"PHYS054  HM-04 SP2023157311","PHYS054  HM-04 SP2023","1800","2200","---W---","HM JA B115","OnCampus"
"PHYS064  HM-01 SP2023160751","PHYS064  HM-01 SP2023","935","1050","--T-R--","HM SHAN 2454","OnCampus"
"PHYS071  PO-01 SP2023160364","PHYS071  PO-01 SP2023","900","950","-M-W-F-","PO ESTE 1181","OnCampus"
"PHYS071  PO-02 SP2023160365","PHYS071  PO-02 SP2023","1000","1050","-M-W-F-","PO ESTE 1181","OnCampus"
"PHYS072  PO-01 SP2023160366","PHYS072  PO-01 SP2023","900","950","-M-W-F-","PO ESTE 1181","OnCampus"
"PHYS072  PO-02 SP2023160367","PHYS072  PO-02 SP2023","1000","1050","-M-W-F-","PO ESTE 1181","OnCampus"
"PHYS100  KS-01 SP2023159366","PHYS100  KS-01 SP2023","1100","1215","-M-----","CM BC 24","OnCampus"
"PHYS100  KS-01 SP2023159367","PHYS100  KS-01 SP2023","1830","2130","-M-----","CM RN 105","OnCampus"
"PHYS102  KS-01 SP2023159368","PHYS102  KS-01 SP2023","935","1050","--T-R--","CM BC FOR","OnCampus"
"PHYS106L KS-01 SP2023159369","PHYS106L KS-01 SP2023","1315","1615","--T-R--","CM CC D2","OnCampus"
"PHYS111  HM-01 FA2023162289","PHYS111  HM-01 FA2023","935","1050","--T-R--","HM SHAN 2454","OnCampus"
"PHYS114  KS-01 SP2023159370","PHYS114  KS-01 SP2023","1315","1430","-M-W---","CM RN 105","OnCampus"
"PHYS116  HM-01 SP2023157314","PHYS116  HM-01 SP2023","1100","1215","-M-W---","HM SHAN B442","OnCampus"
"PHYS116  HM-01 SP2023157315","PHYS116  HM-01 SP2023","1100","1150","-----F-","HM SHAN B442","OnCampus"
"PHYS117  HM-01 FA2023162290","PHYS117  HM-01 FA2023","1100","1215","-M-W---","HM SHAN B442","OnCampus"
"PHYS117  HM-01 FA2023162291","PHYS117  HM-01 FA2023","1100","1150","-----F-","HM SHAN B450","OnCampus"
"PHYS117  HM-02 FA2023162292","PHYS117  HM-02 FA2023","1100","1215","-M-W---","HM SHAN B442","OnCampus"
"PHYS117  HM-02 FA2023162293","PHYS117  HM-02 FA2023","1315","1405","-----F-","HM SHAN B450","OnCampus"
"PHYS125  PO-01 SP2023160368","PHYS125  PO-01 SP2023","935","1050","--T-R--","PO ESTE 1181","OnCampus"
"PHYS128  PO-01 SP2023160369","PHYS128  PO-01 SP2023","1315","1600","--T-R--","PO ESTE 0251","OnCampus"
"PHYS133  HM-01 FA2023162294","PHYS133  HM-01 FA2023","1315","1715","-----F-","HM JA B134","OnCampus"
"PHYS133  HM-02 FA2023162295","PHYS133  HM-02 FA2023","800","1200","-----F-","HM JA B134","OnCampus"
"PHYS134  HM-01 SP2023157318","PHYS134  HM-01 SP2023","1445","1745","---W---","HM JA B121","OnCampus"
"PHYS134  HM-01 SP2023157319","PHYS134  HM-01 SP2023","1000","1050","-M-W-F-","HM SHAN 2421","OnCampus"
"PHYS134  HM-02 SP2023157321","PHYS134  HM-02 SP2023","1315","1615","----R--","HM JA B121","OnCampus"
"PHYS134  HM-02 SP2023157322","PHYS134  HM-02 SP2023","1000","1050","-M-W-F-","HM SHAN 2421","OnCampus"
"PHYS134  HM-03 SP2023157324","PHYS134  HM-03 SP2023","1315","1615","-----F-","HM JA B121","OnCampus"
"PHYS134  HM-03 SP2023157325","PHYS134  HM-03 SP2023","1000","1050","-M-W-F-","HM SHAN 2421","OnCampus"
"PHYS139  PO-01 SP2023160370","PHYS139  PO-01 SP2023","800","850","-M-W-F-","PO ESTE 1249","OnCampus"
"PHYS142  PO-01 SP2023160371","PHYS142  PO-01 SP2023","935","1050","--T-R--","PO ESTE 1249","OnCampus"
"PHYS151  HM-01 FA2023162296","PHYS151  HM-01 FA2023","1315","1430","-M-W---","HM SHAN 3460","OnCampus"
"PHYS154  HM-01 SP2023160752","PHYS154  HM-01 SP2023","1445","1600","--T-R--","HM SHAN 3485","OnCampus"
"PHYS161  HM-01 FA2023162297","PHYS161  HM-01 FA2023","935","1050","--T-R--","HM SHAN 3421","OnCampus"
"PHYS162  HM-01 SP2023P1160753","PHYS162  HM-01 SP2023P1","1315","1430","-M-W---","HM SHAN 3465","OnCampus"
"PHYS172  HM-01 SP2023P2160741","PHYS172  HM-01 SP2023P2","1315","1430","-M-W---","HM SHAN 2475","OnCampus"
"PHYS174  PO-01 SP2023160372","PHYS174  PO-01 SP2023","1315","1430","-M-----","PO ESTE 1163","OnCampus"
"PHYS174 LPO-01 SP2023160373","PHYS174 LPO-01 SP2023","1315","1700","---W---","PO ESTE 0149","OnCampus"
"PHYS175  PO-01 SP2023160374","PHYS175  PO-01 SP2023","1100","1215","---W-F-","PO ESTE 1249","OnCampus"
"PHYS178  KS-01 SP2023159371","PHYS178  KS-01 SP2023","1000","1050","-M-W-F-","CU KS 101","OnCampus"
"PHYS181  HM-01 FA2023162298","PHYS181  HM-01 FA2023","1315","1715","----R--","HM JA B121","OnCampus"
"PHYS183  HM-01 FA2023162299","PHYS183  HM-01 FA2023","0","0","-------","HM ARR ","OnCampus"
"PHYS188L KS-01 SP2023159372","PHYS188L KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"PHYS189L KS-01 SP2023159373","PHYS189L KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"PHYS190L KS-01 SP2023159374","PHYS190L KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"PHYS191  HM-01 FA2023162300","PHYS191  HM-01 FA2023","0","0","-------","HM ARR ","OnCampus"
"PHYS191  HM-01 SP2023157335","PHYS191  HM-01 SP2023","0","0","-------","HM ARR ","OnCampus"
"PHYS191  KS-01 SP2023159375","PHYS191  KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"PHYS191E PO-04 SP2023158675","PHYS191E PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS191E PO-08 SP2023158676","PHYS191E PO-08 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS191E PO-12 SP2023161576","PHYS191E PO-12 SP2023","0","0","-------","PO ARR ","OnCampus"
"PHYS191E PO-16 SP2023158677","PHYS191E PO-16 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS191E PO-24 SP2023158678","PHYS191E PO-24 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS191E PO-28 SP2023158679","PHYS191E PO-28 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS191E PO-32 SP2023161190","PHYS191E PO-32 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS191E PO-36 SP2023161191","PHYS191E PO-36 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS191L PO-04 SP2023158680","PHYS191L PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS191L PO-08 SP2023158681","PHYS191L PO-08 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS191L PO-16 SP2023158682","PHYS191L PO-16 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS191L PO-20 SP2023158683","PHYS191L PO-20 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS191L PO-24 SP2023161192","PHYS191L PO-24 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS191L PO-28 SP2023161193","PHYS191L PO-28 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS191L PO-32 SP2023161597","PHYS191L PO-32 SP2023","0","0","-------","PO ARR ","OnCampus"
"PHYS193  HM-01 FA2023162308","PHYS193  HM-01 FA2023","1100","1150","--T----","HM ARR ","OnCampus"
"PHYS193  PO-04 SP2023158684","PHYS193  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"PHYS194  HM-01 SP2023157344","PHYS194  HM-01 SP2023","1100","1215","--T----","HM ARR ","OnCampus"
"PHYS195  HM-01 FA2023162314","PHYS195  HM-01 FA2023","1630","1745","--T----","HM SHAN B460","OnCampus"
